Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SRR8692206_bin.3	9.82	0.05	Neural Network (Specific Model)	11	0.892	60747	299.1847290640394	407190	0.43	406	10	99166	None
SRR8692206_bin.30	9.63	5.55	Neural Network (Specific Model)	11	0.959	287764	364.29457364341084	293338	0.6	258	3	287764	None
SRR8692206_bin.31	11.17	0.0	Neural Network (Specific Model)	11	0.907	85085	384.0210157618214	724372	0.46	571	11	136366	None
SRR8692206_bin.32	4.44	0.0	Neural Network (Specific Model)	11	0.839	141861	264.15668202764977	204617	0.48	217	3	141861	None
SRR8692206_bin.33	84.0	1.32	Neural Network (Specific Model)	11	0.898	35351	310.4960438222763	1702228	0.43	1643	74	136577	None
SRR8692206_bin.4	6.84	0.0	Neural Network (Specific Model)	11	0.921	84444	421.2368421052632	416491	0.45	304	7	161141	None
SRR8692206_bin.6	10.28	0.0	Neural Network (Specific Model)	11	0.834	11039	243.87521968365553	498085	0.28	569	75	39906	None
SRR8692206_bin.7	54.93	0.11	Neural Network (Specific Model)	11	0.895	781933	316.5442083618917	1546386	0.37	1459	5	781933	None
SRR8692206_bin.8	14.47	0.0	Neural Network (Specific Model)	11	0.88	363311	306.42857142857144	576907	0.51	553	2	363311	None
SRR8692207_bin.11	10.49	0.0	Neural Network (Specific Model)	11	0.903	421107	377.28801843317973	543216	0.45	434	2	421107	None
SRR8692207_bin.15	99.99	0.17	Neural Network (Specific Model)	11	0.9	206962	368.2214983713355	5270907	0.41	4298	62	340207	None
SRR8692207_bin.16	6.71	0.0	Neural Network (Specific Model)	11	0.914	243118	409.44357976653697	345035	0.44	257	3	243118	None
SRR8692207_bin.17	36.87	1.84	Neural Network (Specific Model)	11	0.852	51795	304.2385211687537	1791859	0.42	1677	42	146071	None
SRR8692207_bin.2	6.11	0.0	Neural Network (Specific Model)	11	0.862	6552	269.21370967741933	231579	0.59	248	45	20406	None
SRR8692207_bin.20	66.27	0.0	Neural Network (Specific Model)	11	0.895	81546	320.0453149001536	2788436	0.56	2604	58	235514	None
SRR8692207_bin.21	35.76	0.17	Neural Network (Specific Model)	11	0.858	110014	301.8855116514691	1039433	0.45	987	14	233368	None
SRR8692207_bin.22	75.22	0.71	Neural Network (Specific Model)	11	0.916	5922	275.5591973244147	1347005	0.46	1495	286	22629	None
SRR8692207_bin.23	16.26	0.01	Neural Network (Specific Model)	11	0.876	38372	402.0	338467	0.6	246	18	53300	None
SRR8692207_bin.24	6.33	0.0	Neural Network (Specific Model)	11	0.903	76973	310.2111801242236	331023	0.57	322	10	121955	None
SRR8692207_bin.25	22.44	0.15	Neural Network (Specific Model)	11	0.84	60934	321.9751861042184	925380	0.42	806	22	179058	None
SRR8692207_bin.26	21.72	0.01	Neural Network (Specific Model)	11	0.896	549851	351.502427184466	968478	0.43	824	5	549851	None
SRR8692207_bin.27	100.0	1.1	Neural Network (Specific Model)	11	0.875	43570	336.44662233111654	3292096	0.64	2857	109	155269	None
SRR8692207_bin.29	67.26	0.07	Neural Network (Specific Model)	11	0.892	195851	367.56309148264984	3131356	0.43	2536	22	451523	None
SRR8692207_bin.3	97.37	1.21	Neural Network (Specific Model)	11	0.858	32558	299.90796812749005	2628422	0.47	2510	127	92281	None
SRR8692207_bin.30	50.16	0.12	Neural Network (Specific Model)	11	0.866	206345	332.3768267223382	1102475	0.39	958	6	366960	None
SRR8692207_bin.32	64.82	0.42	Neural Network (Specific Model)	11	0.889	336029	330.7264895908112	1551450	0.59	1393	7	594509	None
SRR8692207_bin.33	9.53	0.09	Neural Network (Specific Model)	11	0.886	187934	332.10645161290324	348270	0.42	310	2	187934	None
SRR8692207_bin.4	30.24	0.03	Neural Network (Specific Model)	11	0.882	251948	385.10364145658264	933762	0.57	714	7	380665	None
SRR8692207_bin.6	23.67	0.04	Neural Network (Specific Model)	11	0.875	46047	327.25082508250824	678359	0.61	606	31	132274	None
SRR8692207_bin.8	91.77	0.46	Neural Network (Specific Model)	11	0.856	122286	357.1173469387755	2694250	0.65	2156	37	249780	None
SRR8692207_bin.9	99.99	0.3	Neural Network (Specific Model)	11	0.862	104874	291.40893961008084	2129303	0.37	2103	43	205830	None
SRR8692213_bin.1	4.23	0.01	Neural Network (Specific Model)	11	0.881	157683	312.88837209302324	228895	0.48	215	4	157683	None
SRR8692213_bin.10	99.83	0.62	Neural Network (Specific Model)	11	0.912	127250	360.0142393205096	4736537	0.45	4003	66	270121	None
SRR8692213_bin.12	18.97	0.52	Neural Network (Specific Model)	11	0.897	2395	253.58719646799116	383559	0.4	453	159	6435	None
SRR8692213_bin.14	26.32	0.05	Neural Network (Specific Model)	11	0.888	22148	305.7330316742081	455771	0.39	442	35	51195	None
SRR8692213_bin.16	97.02	0.45	Neural Network (Specific Model)	11	0.912	153821	372.81762295081967	4182833	0.46	3416	41	490297	None
SRR8692213_bin.17	72.56	0.06	Neural Network (Specific Model)	11	0.891	221911	323.3837407617965	3824449	0.56	3518	24	466156	None
SRR8692213_bin.2	27.4	0.01	Neural Network (Specific Model)	11	0.882	246179	317.7853107344633	1718855	0.56	1593	11	395368	None
SRR8692213_bin.24	8.81	0.0	Neural Network (Specific Model)	11	0.881	77388	341.1490909090909	318947	0.59	275	6	130568	None
SRR8692213_bin.26	10.06	0.0	Neural Network (Specific Model)	11	0.876	42805	296.1527446300716	424331	0.42	419	11	68965	None
SRR8692213_bin.27	91.81	10.02	Neural Network (Specific Model)	11	0.879	7392	272.73406804024916	1939663	0.39	2087	361	42645	None
SRR8692213_bin.5	74.25	5.3	Neural Network (Specific Model)	11	0.908	2871	235.99373576309796	1367365	0.4	1756	502	11374	None
SRR8692213_bin.6	19.79	0.0	Neural Network (Specific Model)	11	0.879	275523	333.0145278450363	468589	0.6	413	4	275523	None
SRR8692213_bin.8	11.62	0.0	Neural Network (Specific Model)	11	0.873	3236	232.1625441696113	225318	0.4	283	75	20136	None
SRR8692213_bin.9	100.0	0.18	Neural Network (Specific Model)	11	0.876	115367	339.9665621734587	3336890	0.64	2871	42	382974	None
ERR2641635_bin.1	47.28	7.01	Gradient Boost (General Model)	11	0.899	3562	297.67056074766356	2121804	0.44	2140	632	18022	None
ERR2641635_bin.16	5.27	0.0	Neural Network (Specific Model)	11	0.874	37092	307.04	210070	0.47	200	6	57470	None
ERR2641635_bin.18	75.35	0.49	Neural Network (Specific Model)	11	0.895	6624	294.9493964716806	2125867	0.44	2154	398	29691	None
ERR2641635_bin.2	45.8	0.06	Neural Network (Specific Model)	11	0.873	147299	392.04415584415585	1036015	0.6	770	9	409111	None
ERR2641635_bin.20	97.24	0.0	Neural Network (Specific Model)	11	0.912	22444	327.97917630726516	2328092	0.38	2161	151	54966	None
ERR2641635_bin.22	86.63	1.25	Gradient Boost (General Model)	11	0.884	23626	337.0349094122846	2584205	0.44	2263	175	83813	None
ERR2641635_bin.24	78.31	0.37	Neural Network (Specific Model)	11	0.914	39123	368.6197666437886	3520629	0.48	2914	122	165252	None
ERR2641635_bin.27	46.21	1.96	Gradient Boost (General Model)	11	0.888	3628	254.08905109489052	1173900	0.6	1370	360	11660	None
ERR2641635_bin.29	26.25	3.31	Neural Network (Specific Model)	11	0.863	5771	238.6202614379085	1264862	0.34	1530	273	24779	None
ERR2641635_bin.31	98.62	0.46	Gradient Boost (General Model)	11	0.9	51365	296.93784378437846	1795368	0.46	1818	46	139750	None
ERR2641635_bin.32	68.13	1.6	Neural Network (Specific Model)	11	0.881	34059	322.049127343245	1693904	0.61	1547	80	71239	None
ERR2641635_bin.33	20.09	0.88	Neural Network (Specific Model)	11	0.882	2687	238.8542834267414	1011841	0.33	1249	383	9449	None
ERR2641635_bin.34	80.16	28.32	Neural Network (Specific Model)	11	0.884	3958	265.6659789947487	4793834	0.4	5332	1333	37634	None
ERR2641635_bin.35	48.74	0.1	Neural Network (Specific Model)	11	0.879	3973	263.84148264984225	1140452	0.6	1268	311	17398	None
ERR2641635_bin.38	95.38	2.12	Gradient Boost (General Model)	11	0.888	34643	318.6318577374196	2839391	0.49	2643	134	184925	None
ERR2641635_bin.39	97.64	8.74	Neural Network (Specific Model)	11	0.898	42941	304.49046081596714	3457901	0.41	3407	159	132672	None
ERR2641635_bin.44	76.46	2.97	Neural Network (Specific Model)	11	0.912	7774	303.0133909287257	2302825	0.38	2315	381	45697	None
ERR2641635_bin.47	11.07	0.35	Neural Network (Specific Model)	11	0.885	2381	265.9443155452436	387963	0.38	431	165	6297	None
ERR2641635_bin.52	91.21	5.53	Neural Network (Specific Model)	11	0.898	19576	306.361669829222	2692683	0.37	2635	204	74507	None
ERR2641635_bin.55	98.02	12.63	Gradient Boost (General Model)	11	0.86	23641	298.95080959212953	5079913	0.37	4879	422	89902	None
ERR2641635_bin.57	67.04	3.08	Neural Network (Specific Model)	11	0.882	4602	285.6397343663531	1753382	0.61	1807	434	49933	None
ERR2641635_bin.59	94.13	1.88	Neural Network (Specific Model)	11	0.891	51660	333.56947935368044	3120106	0.47	2785	89	127875	None
ERR2641635_bin.65	57.04	31.15	Neural Network (Specific Model)	11	0.892	14977	313.2028865979381	2549565	0.45	2425	263	49892	None
ERR2641635_bin.9	83.85	6.53	Neural Network (Specific Model)	11	0.897	64685	371.1757246376812	3424480	0.4	2760	94	281625	None
ERR2641677_bin.1	89.22	22.23	Neural Network (Specific Model)	11	0.912	11363	350.4947042528923	7065559	0.42	6137	979	54530	None
ERR2641677_bin.16	13.85	0.0	Neural Network (Specific Model)	11	0.915	16186	316.43887147335425	330011	0.44	319	28	37858	None
ERR2641677_bin.21	87.81	3.04	Neural Network (Specific Model)	11	0.903	33736	363.44935664797094	3654590	0.46	3031	162	152239	None
ERR2641677_bin.24	97.26	80.34	Neural Network (Specific Model)	11	0.888	7117	294.64939056703764	9374171	0.43	9435	1721	70157	None
ERR2641677_bin.29	9.56	0.21	Neural Network (Specific Model)	11	0.863	7075	243.51543942992873	355295	0.52	421	64	29289	None
ERR2641677_bin.3	46.32	0.39	Neural Network (Specific Model)	11	0.874	3957	278.8901651112706	1331273	0.5	1393	365	23463	None
ERR2641677_bin.31	78.13	0.0	Neural Network (Specific Model)	11	0.894	162736	318.4632587859425	1668767	0.46	1565	15	309190	None
ERR2641677_bin.33	62.95	6.87	Gradient Boost (General Model)	11	0.908	2455	250.69023962594974	1413766	0.63	1711	571	7865	None
ERR2641677_bin.34	31.23	12.82	Gradient Boost (General Model)	11	0.871	3090	233.24301600216978	5901557	0.35	7374	1968	35929	Low confidence prediction - substantial (36%) disagreement between completeness prediction models
ERR2641677_bin.35	90.72	1.09	Neural Network (Specific Model)	11	0.903	67453	319.8921783625731	2903517	0.44	2736	75	217242	None
ERR2641677_bin.38	50.85	0.05	Neural Network (Specific Model)	11	0.922	3486	304.7595011876485	1668247	0.61	1684	527	10434	None
ERR2641677_bin.40	76.88	1.68	Neural Network (Specific Model)	11	0.88	6309	297.3513779527559	2056352	0.61	2032	403	33045	None
ERR2641677_bin.42	87.5	13.53	Neural Network (Specific Model)	11	0.905	17279	354.90776470588236	7490059	0.42	6375	677	96779	None
ERR2641677_bin.44	25.06	5.47	Neural Network (Specific Model)	11	0.858	12515	248.96954769368563	1938567	0.37	2233	260	202109	None
ERR2641677_bin.59	87.79	0.13	Neural Network (Specific Model)	11	0.904	86896	377.1220757124628	2940719	0.59	2351	53	297024	None
ERR2641677_bin.61	20.46	0.0	Neural Network (Specific Model)	11	0.933	3396	334.6518264840183	940911	0.46	876	301	10266	None
ERR2641677_bin.62	20.03	0.0	Neural Network (Specific Model)	11	0.885	252115	326.752427184466	455341	0.46	412	6	252115	None
ERR2641677_bin.63	77.51	1.01	Neural Network (Specific Model)	11	0.903	81483	355.5695779356456	2821900	0.46	2393	64	222974	None
ERR2641677_bin.66	12.11	0.05	Neural Network (Specific Model)	11	0.928	2929	329.0243093922652	961187	0.42	905	339	9088	None
ERR2641677_bin.68	80.3	1.14	Neural Network (Specific Model)	11	0.908	6632	343.76667982629294	2873762	0.39	2533	545	28322	None
ERR2641677_bin.7	84.07	6.23	Gradient Boost (General Model)	11	0.92	8081	308.7457553330431	2309897	0.45	2297	373	45806	None
ERR2641677_bin.70	85.54	18.5	Gradient Boost (General Model)	11	0.878	13175	293.3831843440445	4142155	0.42	4139	455	58792	None
ERR2641677_bin.72	97.1	0.41	Neural Network (Specific Model)	11	0.896	73784	332.8624254473161	2797801	0.47	2515	72	182453	None
ERR2641733_bin.10	95.08	0.28	Gradient Boost (General Model)	11	0.901	19833	321.65357852882704	2152519	0.55	2012	156	91019	None
ERR2641733_bin.11	53.61	0.28	Neural Network (Specific Model)	11	0.902	238280	351.39814814814815	1008679	0.59	864	15	287588	None
ERR2641733_bin.13	30.31	0.0	Neural Network (Specific Model)	11	0.865	71947	380.385068762279	671195	0.6	509	14	168072	None
ERR2641733_bin.15	94.53	6.3	Neural Network (Specific Model)	11	0.912	73234	370.1834126040428	4089864	0.47	3364	87	261121	None
ERR2641733_bin.16	92.42	0.61	Gradient Boost (General Model)	11	0.872	63656	324.05398773006135	1814304	0.47	1630	62	209130	None
ERR2641733_bin.17	92.6	0.35	Neural Network (Specific Model)	11	0.903	22969	365.9165217391304	4188584	0.42	3450	284	83729	None
ERR2641733_bin.18	13.62	0.0	Neural Network (Specific Model)	11	0.906	2568	242.53529411764706	409093	0.59	510	166	5819	None
ERR2641733_bin.19	98.56	0.17	Gradient Boost (General Model)	11	0.91	205899	338.49278846153845	1853463	0.54	1664	12	391881	None
ERR2641733_bin.22	99.72	1.44	Neural Network (Specific Model)	11	0.885	52810	323.62037914691945	2309719	0.44	2110	70	120069	None
ERR2641733_bin.24	53.94	2.42	Neural Network (Specific Model)	11	0.886	3353	260.6062068965517	1276859	0.6	1450	418	13176	None
ERR2641733_bin.26	52.69	0.42	Neural Network (Specific Model)	11	0.891	109465	350.06290672451195	1084551	0.55	922	20	358118	None
ERR2641733_bin.34	77.11	0.83	Neural Network (Specific Model)	11	0.899	24090	338.65060240963857	2341010	0.48	2075	150	92907	None
ERR2641733_bin.42	98.58	93.35	Neural Network (Specific Model)	11	0.924	4019	337.8833422317138	16418843	0.43	14984	4582	59092	None
ERR2641733_bin.43	38.74	0.0	Neural Network (Specific Model)	11	0.882	3008	266.8567222767419	923014	0.57	1019	320	9171	None
ERR2641733_bin.45	52.15	1.07	Neural Network (Specific Model)	11	0.837	15317	300.4793388429752	1300396	0.51	1210	130	66254	None
ERR2641733_bin.46	78.14	1.75	Neural Network (Specific Model)	11	0.906	6628	329.534924330617	1873676	0.56	1718	339	37334	None
ERR2641733_bin.49	99.93	0.44	Neural Network (Specific Model)	11	0.868	72978	326.1253687315634	2290357	0.54	2034	52	254698	None
ERR2641733_bin.54	84.61	5.33	Neural Network (Specific Model)	11	0.91	59201	355.09650986342945	3851878	0.44	3295	105	154486	None
ERR2641733_bin.57	34.96	6.1	Neural Network (Specific Model)	11	0.86	6783	238.2845827439887	2926945	0.36	3535	598	32418	None
ERR2641733_bin.59	91.47	1.82	Gradient Boost (General Model)	11	0.878	7393	309.39695817490497	2776753	0.58	2630	481	37016	None
ERR2641733_bin.63	6.44	0.0	Neural Network (Specific Model)	11	0.898	11461	219.60217983651225	268169	0.53	367	43	44998	None
ERR2641733_bin.66	94.42	0.27	Neural Network (Specific Model)	11	0.915	23377	327.71971066907776	2372298	0.38	2212	154	117026	None
ERR2641733_bin.67	72.41	0.24	Neural Network (Specific Model)	11	0.9	14115	316.7268156424581	1886290	0.43	1790	188	38936	None
ERR2641733_bin.68	16.55	0.0	Neural Network (Specific Model)	11	0.913	74670	327.25054945054944	488089	0.43	455	27	99112	None
ERR2641733_bin.69	16.73	0.6	Neural Network (Specific Model)	11	0.89	2044	234.36311787072242	828712	0.35	1052	387	7676	None
ERR2641733_bin.76	80.78	5.08	Neural Network (Specific Model)	11	0.869	12561	291.21026894865525	2053529	0.58	2045	247	74844	None
ERR2641733_bin.78	43.92	0.04	Neural Network (Specific Model)	11	0.899	11327	308.66606170598914	566384	0.45	551	68	33050	None
ERR2641733_bin.8	87.5	3.93	Gradient Boost (General Model)	11	0.887	4057	272.389731621937	1576456	0.6	1714	434	19681	None
SRR059458_bin.12	86.01	0.42	Neural Network (Specific Model)	11	0.884	8267	322.13967391304345	2009487	0.39	1840	336	31987	None
SRR059458_bin.15	50.1	0.06	Neural Network (Specific Model)	11	0.919	11421	297.77443609022555	516180	0.33	532	66	30053	None
SRR059458_bin.16	69.9	2.75	Gradient Boost (General Model)	11	0.91	62536	363.280701754386	1159361	0.43	969	33	169265	None
SRR059458_bin.17	46.0	0.34	Neural Network (Specific Model)	11	0.877	213112	389.4764705882353	679152	0.44	510	8	302362	None
SRR059458_bin.23	84.0	0.06	Neural Network (Specific Model)	11	0.882	47533	352.4079397672827	1750512	0.35	1461	64	107961	None
SRR059458_bin.3	32.85	0.0	Neural Network (Specific Model)	11	0.87	132656	360.0130057803468	858434	0.43	692	11	249635	None
SRR059458_bin.31	22.05	0.01	Neural Network (Specific Model)	11	0.923	75811	358.36538461538464	302573	0.39	260	9	83007	None
SRR059458_bin.4	92.36	0.05	Neural Network (Specific Model)	11	0.865	142440	370.3888888888889	1570125	0.46	1224	18	294352	None
SRR059459_bin.1	12.47	0.01	Neural Network (Specific Model)	11	0.922	4085	303.73251028806584	239779	0.53	243	61	10611	None
SRR059459_bin.14	77.95	2.33	Neural Network (Specific Model)	11	0.922	4382	288.00755429650616	990667	0.32	1059	257	13540	None
SRR059459_bin.16	100.0	92.34	Neural Network (Specific Model)	11	0.939	51002	322.09004934210526	2494338	0.27	2432	86	147104	None
SRR059459_bin.17	85.57	0.83	Neural Network (Specific Model)	11	0.917	4539	300.4211344211344	1263104	0.27	1287	325	19654	None
SRR059459_bin.23	72.06	0.38	Neural Network (Specific Model)	11	0.9	4372	299.3246135552913	1676157	0.48	1682	450	17913	None
SRR059459_bin.29	21.51	0.58	Neural Network (Specific Model)	11	0.948	2149	263.6145610278373	388507	0.31	467	178	6434	None
SRR059459_bin.31	32.07	0.02	Neural Network (Specific Model)	11	0.957	2716	297.8991130820399	840503	0.45	902	313	9877	None
SRR059459_bin.33	36.6	0.03	Neural Network (Specific Model)	11	0.912	2895	274.2728531855956	649826	0.45	722	228	8475	None
SRR059459_bin.4	72.98	0.02	Neural Network (Specific Model)	11	0.871	116618	374.54299516908213	1333711	0.46	1035	18	282628	None
SRR059459_bin.8	49.84	0.02	Neural Network (Specific Model)	11	0.892	18067	305.4869942196532	710154	0.37	692	52	32230	None
SRR513791_bin.1	82.45	0.02	Neural Network (Specific Model)	11	0.91	87820	319.204	1314646	0.34	1250	28	154151	None
SRR513791_bin.3	39.06	0.01	Neural Network (Specific Model)	11	0.877	20799	285.1896551724138	734322	0.38	754	48	62084	None
SRR8692206_bin.15	45.33	0.21	Neural Network (Specific Model)	11	0.917	154673	363.72609500308454	1925884	0.46	1621	16	279423	None
SRR8692206_bin.16	61.39	6.42	Neural Network (Specific Model)	11	0.854	7456	245.99596076168493	1495028	0.39	1733	243	64115	None
SRR8692206_bin.17	48.26	0.43	Neural Network (Specific Model)	11	0.91	195860	360.72391559202816	2026426	0.45	1706	15	408499	None
SRR8692206_bin.23	12.69	0.02	Neural Network (Specific Model)	11	0.888	197682	310.2	329526	0.39	315	5	197682	None
SRR8692206_bin.24	81.24	0.65	Neural Network (Specific Model)	11	0.908	85987	353.21666666666664	3986997	0.46	3420	72	192798	None
SRR8692206_bin.26	25.14	0.0	Neural Network (Specific Model)	11	0.896	272822	325.84705882352944	1296261	0.51	1190	10	406964	None
SRR8692206_bin.28	15.26	0.0	Neural Network (Specific Model)	11	0.88	475839	310.71733333333333	793776	0.49	750	5	475839	None
SRR8692206_bin.29	12.32	0.01	Neural Network (Specific Model)	11	0.907	85872	360.39351851851853	514081	0.47	432	8	116379	None
SRR8692206_bin.34	99.99	0.35	Neural Network (Specific Model)	11	0.882	401300	324.07838983050846	2078559	0.39	1888	10	832773	None
SRR8692206_bin.5	8.47	0.0	Neural Network (Specific Model)	11	0.826	130590	312.22935779816515	246794	0.29	218	6	130590	None
SRR8692206_bin.9	99.62	0.14	Neural Network (Specific Model)	11	0.899	58227	303.394438722966	1962636	0.35	1942	44	173646	None
SRR8692207_bin.1	31.83	0.02	Neural Network (Specific Model)	11	0.889	131108	327.49500831946756	1325817	0.51	1202	18	421943	None
SRR8692207_bin.10	27.43	0.01	Neural Network (Specific Model)	11	0.879	80349	296.7139498432602	1290181	0.55	1276	34	153018	None
SRR8692207_bin.12	99.97	1.79	Neural Network (Specific Model)	11	0.907	215432	370.7947864669994	4416135	0.43	3606	34	445593	None
SRR8692207_bin.13	83.96	0.65	Neural Network (Specific Model)	11	0.911	155072	365.77090592334497	4144466	0.45	3444	40	543525	None
SRR8692207_bin.14	6.1	0.01	Neural Network (Specific Model)	11	0.822	2181	209.39268292682928	311930	0.35	410	133	6829	None
SRR8692207_bin.18	50.57	0.48	Neural Network (Specific Model)	11	0.883	26212	339.28691588785045	1231507	0.6	1070	76	62561	None
SRR8692207_bin.19	8.71	0.0	Neural Network (Specific Model)	11	0.85	82432	286.02564102564105	274910	0.43	273	5	104331	None
SRR8692207_bin.28	99.99	0.09	Neural Network (Specific Model)	11	0.905	166833	337.7084775086505	2582442	0.63	2312	27	470957	None
SRR8692207_bin.31	15.92	0.1	Neural Network (Specific Model)	11	0.886	2282	228.77292576419214	354255	0.39	458	154	8958	None
SRR8692207_bin.34	4.99	0.17	Neural Network (Specific Model)	11	0.906	180011	273.872	225689	0.48	250	2	180011	None
SRR8692207_bin.5	55.09	0.03	Neural Network (Specific Model)	11	0.905	130272	326.4912891986063	930459	0.38	861	9	200780	None
SRR8692207_bin.7	72.37	1.4	Neural Network (Specific Model)	11	0.888	174516	313.95851128737036	3472511	0.51	3278	39	375057	None
SRR8692213_bin.11	82.62	1.38	Neural Network (Specific Model)	11	0.838	7032	307.3812025685931	1883481	0.6	1713	339	31513	None
SRR8692213_bin.13	50.95	0.22	Neural Network (Specific Model)	11	0.893	78833	354.60273252758805	2264028	0.42	1903	43	293100	None
SRR8692213_bin.15	70.2	0.55	Neural Network (Specific Model)	11	0.895	145144	322.3260744985673	3765479	0.49	3490	41	504900	None
SRR8692213_bin.18	99.97	2.64	Neural Network (Specific Model)	11	0.904	148730	361.02270531400967	4954633	0.42	4140	49	481125	None
SRR8692213_bin.19	13.03	0.01	Neural Network (Specific Model)	11	0.871	125038	317.74091627172197	691563	0.43	633	14	145415	None
SRR8692213_bin.20	70.42	3.38	Neural Network (Specific Model)	11	0.885	9972	283.9386682242991	1645906	0.4	1712	228	61250	None
SRR8692213_bin.21	39.78	0.09	Neural Network (Specific Model)	11	0.865	79732	338.3413098236776	930687	0.6	794	15	252936	None
SRR8692213_bin.22	39.87	0.03	Neural Network (Specific Model)	11	0.904	114834	383.4540816326531	1743540	0.42	1372	27	236691	None
SRR8692213_bin.23	4.84	0.0	Neural Network (Specific Model)	11	0.842	75833	280.3941368078176	306041	0.45	307	9	116537	None
SRR8692213_bin.25	18.72	1.5	Neural Network (Specific Model)	11	0.888	2146	204.02	412141	0.4	600	192	4844	None
SRR8692213_bin.3	25.63	0.0	Neural Network (Specific Model)	11	0.873	544421	322.28978224455614	659859	0.6	597	4	544421	None
SRR8692213_bin.4	41.28	1.52	Neural Network (Specific Model)	11	0.892	263584	341.6113074204947	1946971	0.5	1698	14	478106	None
SRR8692213_bin.7	92.76	1.97	Neural Network (Specific Model)	11	0.888	53449	309.6374331550802	1953459	0.42	1870	51	189894	None
